TABLE_NAME,COLUMN_NAME,IS_PHI,DE_IDENTIFICATION_RULE,TAG_NAME,MASK_VALUE,REFERENCE_PATIENT_ID,REFERENCE_ENCOUNTER_ID
measure_encounterdata_430,id,No,,,,,
measure_encounterdata_430,measurereportid,No,,,,,
measure_encounterdata_430,patientid,Yes,PATIENT_ID,,,,
measure_encounterdata_430,encounterid,Yes,ENCOUNTER_ID,,,,
measure_encounterdata_430,encounterdate,Yes,DATE_OFFSET,,,,
measure_encounterdata_430,measure_signature,No,,,,,
measure_encounterdata_430,prid,No,,,,,
measure_encounterdata_460,id,No,,,,,
measure_encounterdata_460,measurereportid,No,,,,,
measure_encounterdata_460,patientid,Yes,PATIENT_ID,,,,
measure_encounterdata_460,encounterid,Yes,ENCOUNTER_ID,,,,
measure_encounterdata_460,encounterdate,Yes,DATE_OFFSET,,,,
measure_encounterdata_460,measure_signature,No,,,,,
measure_encounterdata_460,prid,No,,,,,
measure_encounterdata_540,id,No,,,,,
measure_encounterdata_540,measurereportid,No,,,,,
measure_encounterdata_540,patientid,Yes,PATIENT_ID,,,,
measure_encounterdata_540,encounterid,Yes,ENCOUNTER_ID,,,,
measure_encounterdata_540,encounterdate,Yes,DATE_OFFSET,,,,
measure_encounterdata_540,measure_signature,No,,,,,
measure_encounterdata_540,prid,No,,,,,
measure_encounterdata_54024,id,No,,,,,
measure_encounterdata_54024,measurereportid,No,,,,,
measure_encounterdata_54024,patientid,Yes,PATIENT_ID,,,,
measure_encounterdata_54024,encounterid,Yes,ENCOUNTER_ID,,,,
measure_encounterdata_54024,encounterdate,Yes,DATE_OFFSET,,,,
measure_encounterdata_54024,measure_signature,No,,,,,
measure_encounterdata_54024,prid,No,,,,,
measure_encounterdata_560,id,No,,,,,
measure_encounterdata_560,measurereportid,No,,,,,
measure_encounterdata_560,patientid,Yes,PATIENT_ID,,,,
measure_encounterdata_560,encounterid,Yes,ENCOUNTER_ID,,,,
measure_encounterdata_560,encounterdate,Yes,DATE_OFFSET,,,,
measure_encounterdata_560,measure_signature,No,,,,,
measure_encounterdata_560,prid,No,,,,,
measure_encounterdata_59024,id,No,,,,,
measure_encounterdata_59024,measurereportid,No,,,,,
measure_encounterdata_59024,patientid,Yes,PATIENT_ID,,,,
measure_encounterdata_59024,encounterid,Yes,ENCOUNTER_ID,,,,
measure_encounterdata_59024,encounterdate,Yes,DATE_OFFSET,,,,
measure_encounterdata_59024,measure_signature,No,,,,,
measure_encounterdata_59024,prid,No,,,,,
measure_extract,reportid,No,,,,,
measure_extract,extractid,No,,,,,
measure_extract,extractfw,No,,,,,
measure_extract,scheduleid,No,,,,,
measure_extract,dictionary,No,,,,,
measure_extract,startdate,Yes,STATIC_OFFSET,,,,
measure_extract,enddate,Yes,STATIC_OFFSET,,,,
measure_extract,extractperiod,No,,,,,
measure_extract,scheduledate,No,,,,,
measure_extract,extractstatus,No,,,,,
measure_extract,deleteflag,No,,,,,
measure_extract,group_extract_ids,No,,,,,
measure_extract,tin,No,,,,,
measure_extract,aputoolversion,No,,,,,
measure_patientdata_410,id,No,,,,,
measure_patientdata_410,reportid,No,,,,,
measure_patientdata_410,patientid,Yes,PATIENT_ID,,,,
measure_patientdata_410,measure_signature,Yes,NOTES,,,,
measure_patientdata_430,id,No,,,,,
measure_patientdata_430,reportid,No,,,,,
measure_patientdata_430,patientid,Yes,PATIENT_ID,,,,
measure_patientdata_430,measure_signature,Yes,NOTES,,,,
measure_provider_configuration,id,No,,,,,
measure_provider_configuration,ecw_provider_id,No,,,,,
measure_provider_configuration,measureid,No,,,,,
measure_provider_configuration,dictionary,No,,,,,
measure_provider_configuration,inactiveflag,No,,,,,
measure_provider_configuration,inserteddatetime,Yes,STATIC_OFFSET,,,,
measure_provider_configuration,apuid,No,,,,,
measure_provider_configuration,moddatetime,Yes,STATIC_OFFSET,,,,
measure_provider_configuration,modbyid,No,,,,,
measure_provider_configuration,deleteflag,No,,,,,
measure_provider_configuration,measure_category_id,No,,,,,
measure_provider_configuration,mips_enrolment,No,,,,,
measure_provider_configuration,truserid,No,,,,,
measure_provider_configuration,measure_type,No,,,,,
measure_provider_configuration,tin,No,,,,,
measure_provider_configuration,group_extract_ids,No,,,,,
